row_type,model,variable,lead,tcc_weighted,sample_tcc,sample_id,sample_lat,sample_lon,n_target_weeks,time_start,time_end,grid,sample_grid,sample_seed,sample_size,sample_valid_count,sample_mean,sample_std,tcc_definition,sample_definition
sample,ECMWF,tp,6,0.09763925922029268,-0.12628139555454254,32.0,82.5,57.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,ECMWF,tp,6,0.09763925922029268,0.05764435604214668,33.0,35.0,130.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,ECMWF,tp,6,0.09763925922029268,0.04332272335886955,34.0,-65.0,247.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,ECMWF,tp,6,0.09763925922029268,0.04552771523594856,35.0,-47.5,352.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,ECMWF,tp,6,0.09763925922029268,0.04497430473566055,36.0,-15.0,135.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,ECMWF,tp,6,0.09763925922029268,0.15028084814548492,37.0,-25.0,227.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,ECMWF,tp,6,0.09763925922029268,0.024679195135831833,38.0,-40.0,340.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,ECMWF,tp,6,0.09763925922029268,,39.0,-82.5,100.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,ECMWF,tp,6,0.09763925922029268,0.22050830721855164,40.0,-35.0,297.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,ECMWF,tp,6,0.09763925922029268,0.12458439916372299,41.0,35.0,87.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,ECMWF,tp,6,0.09763925922029268,0.11517731845378876,42.0,-7.5,7.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,ECMWF,tp,6,0.09763925922029268,-0.06534349918365479,43.0,-65.0,262.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,ECMWF,tp,6,0.09763925922029268,0.032195985317230225,44.0,90.0,227.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,ECMWF,tp,6,0.09763925922029268,0.11477905511856079,45.0,72.5,82.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,ECMWF,tp,6,0.09763925922029268,0.25935816764831543,46.0,-20.0,30.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,ECMWF,tp,6,0.09763925922029268,0.21673929691314697,47.0,52.5,180.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,ECMWF,tp,6,0.09763925922029268,,48.0,-90.0,170.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,ECMWF,tp,6,0.09763925922029268,-0.019009003415703773,49.0,-25.0,117.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,ECMWF,tp,6,0.09763925922029268,-0.00493763480335474,50.0,-67.5,355.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0666438639163971,0.08170367777347565,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.03995940089225769,1.0,-25.0,305.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.17073701322078705,2.0,62.5,5.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.04746938869357109,3.0,-30.0,262.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.06469613313674927,4.0,-45.0,30.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.14524221420288086,5.0,-15.0,92.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.05236859992146492,6.0,-40.0,337.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,-0.03244902938604355,7.0,-25.0,295.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.030730880796909332,8.0,57.5,57.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.21080508828163147,9.0,10.0,57.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.17300382256507874,10.0,7.5,297.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.06636112928390503,11.0,-57.5,187.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.07100953161716461,12.0,-30.0,37.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.000605304550845176,13.0,-47.5,90.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.0696481317281723,14.0,80.0,132.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,-0.08940842002630234,15.0,82.5,345.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.22706376016139984,16.0,30.0,97.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.1398276686668396,17.0,-47.5,330.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.1581534594297409,18.0,-52.5,80.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.16081856191158295,19.0,-10.0,152.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,-0.005136427469551563,20.0,-75.0,200.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.06906744837760925,21.0,-40.0,7.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.023130152374505997,22.0,-17.5,85.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,-0.10574541985988617,23.0,60.0,247.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,-0.10547942668199539,24.0,-62.5,20.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.06609798222780228,25.0,57.5,295.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.12770241498947144,26.0,47.5,37.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.22282680869102478,27.0,-12.5,245.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.03817971050739288,28.0,-40.0,117.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.10240486264228821,29.0,-30.0,5.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.18987764418125153,30.0,45.0,140.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.016206983476877213,31.0,-75.0,335.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.040589772164821625,32.0,82.5,57.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.07473541796207428,33.0,35.0,130.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.019808677956461906,34.0,-65.0,247.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.05146229267120361,35.0,-47.5,352.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.30914774537086487,36.0,-15.0,135.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.07486386597156525,37.0,-25.0,227.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.12155921012163162,38.0,-40.0,340.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,,39.0,-82.5,100.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.018966069445014,40.0,-35.0,297.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,-0.012701621279120445,41.0,35.0,87.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.15519003570079803,42.0,-7.5,7.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.051288824528455734,43.0,-65.0,262.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,-0.017987288534641266,44.0,90.0,227.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,-0.016354702413082123,45.0,72.5,82.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.0718628466129303,46.0,-20.0,30.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.05985650792717934,47.0,52.5,180.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,,48.0,-90.0,170.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,0.08972902595996857,49.0,-25.0,117.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,tp,6,0.09867177933350622,-0.06198938563466072,50.0,-67.5,355.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,48,0.0703292265534401,0.08814559131860733,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
summary,CAS-Canglong,all,1,0.4148821248809548,,,,,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.428404537178576,0.08771022442242589,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
summary,CMA,all,1,0.3364814059130148,,,,,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.33858665976673363,0.10535049471435007,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
summary,ECMWF,all,1,0.5600596497263348,,,,,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.5632993787899614,0.10070541378928853,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
summary,FuXi-S2S,all,1,0.5586860295583668,,,,,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.5380547894723713,0.10728072189301155,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
